iso2,date,date,loansPnfs_yoy,resPropPrice,cpi_yoy,fx,totalCreditPnfs2GDP,totalCreditPnfsLCY,dsrPnfs,dsrHousehold,dsrNfc,policyRate,spotRate10year,EAtermSpread,spotRate2year,bankCreditPnfs,UStermSpread,financialStressIndex,financialStressDummy,quarter
AT,1968-05,1968-05-16 00:00:00.000000000,,,2.222268,1.8785251904761906,,,,,,,,,,,,,0.0,1968Q2
AT,1968-06,1968-06-15 12:00:00.000000000,,,3.097821,1.8768217058823529,,,,,,,,,,,,,0.0,1968Q2
AT,1968-07,1968-07-15 12:45:00.000000000,,,2.692343,1.875386375,42.8,10.055,,,,,,,,18.9565,,,0.0,1968Q3
AT,1968-08,1968-08-16 00:00:00.000000000,,,2.975049,1.8766184545454545,,,,,,,,,,,,,0.0,1968Q3
AT,1968-09,1968-09-15 12:00:00.000000000,,,2.383208,1.8782911904761903,,,,,,,,,,,,,0.0,1968Q3
AT,1968-10,1968-10-15 12:45:00.000000000,,,3.044686,1.8776492083333334,43.8,10.491,,,,,,,,19.512999999999998,,,0.0,1968Q4
AT,1968-11,1968-11-15 12:00:00.000000000,,,3.139858,1.8801079444444444,,,,,,,,,,,,,0.0,1968Q4
AT,1968-12,1968-12-16 00:00:00.000000000,,,3.038992,1.87725735,,,,,,,,,,,,,0.0,1968Q4
AT,1969-01,1969-01-15 12:45:00.000000000,,,3.320719,1.8798915454545453,44.2,10.781,,,,,,,,19.717,,,0.0,1969Q1
AT,1969-02,1969-02-14 12:00:00.000000000,,,3.027395,1.8818308000000001,,,,,,,,,,,,,0.0,1969Q1
AT,1969-03,1969-03-16 00:00:00.000000000,,,2.639001,1.8804559523809525,,,,,,,,,,,,,0.0,1969Q1
AT,1969-04,1969-04-15 00:46:27.096774192,,,3.015998,1.8804034285714286,45.6,11.373,,,,,,,,20.4295,,,0.0,1969Q2
AT,1969-05,1969-05-16 00:00:00.000000000,,,3.308114,1.883325105263158,,,,,,,,,,,,,0.0,1969Q2
AT,1969-06,1969-06-15 12:00:00.000000000,,,3.286406,1.8798762105263156,,,,,,,,,,,,,0.0,1969Q2
AT,1969-07,1969-07-15 12:45:00.000000000,,,3.651629,1.876814625,46.0,11.758,,,,,,,,20.7175,,,0.0,1969Q3
AT,1969-08,1969-08-16 00:00:00.000000000,,,3.075457,1.8766111428571428,,,,,,,,,,,,,0.0,1969Q3
AT,1969-09,1969-09-15 12:00:00.000000000,,,2.979443,1.8787890526315791,,,,,,,,,,,,,0.0,1969Q3
AT,1969-10,1969-10-15 12:45:00.000000000,,,2.493055,1.8776935416666667,46.8,12.224,,,,,,,,21.1845,,,0.0,1969Q4
AT,1969-11,1969-11-15 12:00:00.000000000,,,2.767507,1.8815804736842103,,,,,,,,,,,,,0.0,1969Q4
AT,1969-12,1969-12-16 00:00:00.000000000,,,3.410134,1.877449,,,,,,,,,,,,,0.0,1969Q4
AT,1970-01,1970-01-15 12:45:00.000000000,,,3.856731,1.8796814285714285,47.0,12.644,,,,,,,,21.385,,0.055,0.0,1970Q1
AT,1970-02,1970-02-14 12:00:00.000000000,,,3.764965,1.88008405,,,,,,,,,,,,0.0922,0.0,1970Q1
AT,1970-03,1970-03-16 00:00:00.000000000,,,3.856772,1.8798713500000002,,,,,,,,,,,,0.062,0.0,1970Q1
AT,1970-04,1970-04-15 00:46:27.096774194,,,3.751156,1.881324,47.7,13.248,,,,,,,,21.8515,,0.046,0.0,1970Q2
AT,1970-05,1970-05-16 00:00:00.000000000,,,4.208588,1.8818191764705883,,,,,,,,,,,,0.0234,0.0,1970Q2
AT,1970-06,1970-06-15 12:00:00.000000000,,,4.636356,1.8805068571428574,,,,,,,,,,,,0.0383,0.0,1970Q2
AT,1970-07,1970-07-15 12:45:00.000000000,,,4.607064,1.8762862083333334,47.6,13.571,,,,,,,,21.9675,,0.0248,0.0,1970Q3
AT,1970-08,1970-08-16 00:00:00.000000000,,,4.611226,1.875445238095238,,,,,,,,,,,,0.0488,0.0,1970Q3
AT,1970-09,1970-09-15 12:00:00.000000000,,,4.792094,1.876190227272727,,,,,,,,,,,,0.0143,0.0,1970Q3
AT,1970-10,1970-10-15 12:45:00.000000000,,,4.864875,1.8763001304347824,48.7,14.277,,,,,,,,22.570999999999998,,0.0494,0.0,1970Q4
AT,1970-11,1970-11-15 12:00:00.000000000,,,4.847428,1.8782825500000002,,,,,,,,,,,,0.0327,0.0,1970Q4
AT,1970-12,1970-12-16 00:00:00.000000000,,,4.634556,1.876507590909091,,,,,,,,,,,,0.0447,0.0,1970Q4
AT,1971-01,1971-01-14 01:00:00.000000000,,,4.15567,1.87955915,48.6,14.711,,,,,,,,22.7265,,0.0866,0.0,1971Q1
AT,1971-02,1971-02-13 12:00:00.000000000,,,4.424754,1.880244277777778,,,,,,,,,,,,0.1728,0.0,1971Q1
AT,1971-03,1971-03-15 15:39:07.826086960,,,4.420876,1.879970391304348,,,,,,,,,,,,0.0594,0.0,1971Q1
AT,1971-04,1971-04-15 09:23:28.695652176,,,4.761925,1.8780586956521739,50.2,15.555,,,,,,,,23.5795,,0.0767,0.0,1971Q2
AT,1971-05,1971-05-15 13:05:27.272727272,,,4.214242,1.8320313,,,,,,,,,,,,0.0626,0.0,1971Q2
AT,1971-06,1971-06-15 07:38:10.909090912,,,4.257175,1.8158694090909089,,,,,,,,,,,,0.0785,0.0,1971Q2
AT,1971-07,1971-07-15 09:23:28.695652176,,,4.404161,1.8150436818181817,50.3,16.124,,,,,,,,23.833000000000002,,0.0589,0.0,1971Q3
AT,1971-08,1971-08-15 07:18:15.652173912,,,5.185814,1.8049751875,,,,,,,,,,,,0.1053,0.0,1971Q3
AT,1971-09,1971-09-15 16:21:49.090909088,,,5.349414,1.7793287142857144,,,,,,,,,,,,0.0605,0.0,1971Q3
AT,1971-10,1971-10-15 02:10:54.545454544,,,5.326463,1.7610225499999999,52.3,17.113,,,,,,,,24.887999999999998,,0.0596,0.0,1971Q4
AT,1971-11,1971-11-14 22:54:32.727272728,,,5.051326,1.7604920499999999,,,,,,,,,,,,0.0756,0.0,1971Q4
AT,1971-12,1971-12-16 08:20:52.173913040,,,4.855166,1.7178611904761905,,,,,,,,,,,,0.0489,0.0,1971Q4
AT,1972-01,1972-01-14 21:54:46.956521736,,,5.34802,1.7057386666666667,52.4,17.603,,,,,,,,25.114,,0.0634,0.0,1972Q1
AT,1972-02,1972-02-14 14:51:25.714285712,,,5.678009,1.6858825,,,,,,,,,,,,0.0694,0.0,1972Q1
AT,1972-03,1972-03-16 08:20:52.173913040,,,6.181161,1.6767518695652175,,,,,,,,,,,,0.0513,0.0,1972Q1
AT,1972-04,1972-04-14 04:21:49.090909088,,,5.639712,1.68083555,53.5,18.544,,,,,,,,25.8515,,0.1097,0.0,1972Q2
AT,1972-05,1972-05-15 15:39:07.826086960,,,5.981478,1.6792479090909092,,,,,,,,,,,,0.0552,0.0,1972Q2
AT,1972-06,1972-06-16 01:05:27.272727280,,,6.500023,1.6736880500000002,,,,,,,,,,,,0.0594,0.0,1972Q2
AT,1972-07,1972-07-14 21:54:46.956521744,,,6.120716,1.66400075,54.0,19.304,,,,,,,,26.323999999999998,,0.1033,0.0,1972Q3
AT,1972-08,1972-08-16 00:00:00.000000000,,,6.244925,1.6718006521739133,,,,,,,,,,,,0.1037,0.0,1972Q3
AT,1972-09,1972-09-15 18:17:08.571428576,,,6.388241,1.6762606000000002,,,,,,,,,,,,0.063,0.0,1972Q3
AT,1972-10,1972-10-14 17:00:00.000000000,,,7.014664,1.6860569,55.4,20.712,,,,,,,,27.279000000000003,,0.0881,0.0,1972Q4
AT,1972-11,1972-11-15 16:21:49.090909088,,,7.416545,1.6875466500000003,,,,,,,,,,,,0.0717,0.0,1972Q4
AT,1972-12,1972-12-15 18:17:08.571428576,,,7.636126,1.6833173000000001,,,,,,,,,,,,0.0417,0.0,1972Q4
AT,1973-01,1973-01-15 01:00:00.000000000,,,8.057996,1.6821547727272728,54.2,20.906,,,,,,,,26.9485,,0.1244,0.0,1973Q1
AT,1973-02,1973-02-14 16:48:00.000000000,,,8.0192,1.5863589444444444,,,,,,,,,,,,0.072,0.0,1973Q1
AT,1973-03,1973-03-16 01:05:27.272727280,,,7.655548,1.4894538095238095,,,,,,,,,,,,0.0565,0.0,1973Q1
AT,1973-04,1973-04-14 00:00:00.000000000,,,7.968126,1.5036975238095238,54.2,21.644,,,,,,,,27.1635,,0.0726,0.0,1973Q2
AT,1973-05,1973-05-16 00:00:00.000000000,,,8.108094,1.4810459545454544,,,,,,,,,,,,0.0993,0.0,1973Q2
AT,1973-06,1973-06-15 18:17:08.571428576,,,7.198674,1.3870409000000001,,,,,,,,,,,,0.1083,0.0,1973Q2
AT,1973-07,1973-07-14 17:00:00.000000000,,,7.092773,1.2506094285714286,53.7,22.074,,,,,,,,27.1675,,0.1434,0.0,1973Q3
AT,1973-08,1973-08-16 08:20:52.173913040,,,6.960538,1.3002434782608696,,,,,,,,,,,,0.1504,0.0,1973Q3
AT,1973-09,1973-09-14 19:25:42.857142864,,,6.543476,1.304898,,,,,,,,,,,,0.1538,0.0,1973Q3
AT,1973-10,1973-10-15 01:00:00.000000000,,,7.012185,1.3009557727272727,54.2,22.97,,,,,,,,27.689,,0.0977,0.0,1973Q4
AT,1973-11,1973-11-16 01:05:27.272727280,,,7.966572,1.38044225,,,,,,,,,,,,0.1843,0.0,1973Q4
AT,1973-12,1973-12-15 13:05:27.272727280,,,7.849014,1.4208631111111112,,,,,,,,,,,,0.1077,0.0,1973Q4
AT,1974-01,1974-01-15 09:00:00.000000000,,,8.128258,1.504324227272727,53.5,23.582,,,,,,,,27.6585,,0.0954,0.0,1974Q1
AT,1974-02,1974-02-15 02:24:00.000000000,,,8.389055,1.4531942222222223,,,,,,,,,,,,0.1043,0.0,1974Q1
AT,1974-03,1974-03-15 18:17:08.571428576,,,8.962947,1.4086245714285714,,,,,,,,,,,,0.0563,0.0,1974Q1
AT,1974-04,1974-04-13 19:00:00.000000000,,,9.741717,1.3632545,53.4,24.289,,,,,,,,22.956,,0.0801,0.0,1974Q2
AT,1974-05,1974-05-16 08:20:52.173913040,,,9.632373,1.3060199545454545,,,,,,,,,,,,0.2008,1.0,1974Q2
AT,1974-06,1974-06-14 19:25:42.857142864,,,10.219006,1.3190925999999998,,,,,,,,,,,,0.1947,1.0,1974Q2
AT,1974-07,1974-07-14 11:31:12.000000000,,,10.043669,1.3162314800000001,53.20000000000001,25.078,,,,,,,,23.126,,0.1082,1.0,1974Q3
AT,1974-08,1974-08-16 01:05:27.272727264,,,9.90597,1.345943,,,,,,,,,,,,0.1055,1.0,1974Q3
AT,1974-09,1974-09-14 14:10:54.545454560,,,10.115616,1.3689600952380954,,,,,,,,,,,,0.1822,1.0,1974Q3
AT,1974-10,1974-10-14 19:12:00.000000000,,,9.971543,1.3430152000000002,54.5,26.288,,,,,,,,24.43433333333333,,0.1419,1.0,1974Q4
AT,1974-11,1974-11-15 18:17:08.571428576,,,9.416706,1.3028478,,,,,,,,,,,,0.1033,1.0,1974Q4
AT,1974-12,1974-12-15 07:18:15.652173920,,,9.657142,1.2677222000000001,,,,,,,,,,,,0.1023,1.0,1974Q4
AT,1975-01,1975-01-15 02:52:48.000000000,,,9.241399,1.2178787272727272,54.70000000000001,26.701000000000004,,,,,,,,24.761333333333337,,0.1396,1.0,1975Q1
AT,1975-02,1975-02-14 19:25:42.857142848,,,9.589001,1.1990078499999999,,,,,,,,,,,,0.1671,1.0,1975Q1
AT,1975-03,1975-03-15 13:05:27.272727264,,,9.245403,1.1924903157894737,,,,,,,,,,,,0.1243,0.0,1975Q1
AT,1975-04,1975-04-14 03:00:00.000000000,,,8.607936,1.2213885,56.29999999999999,27.828,,,,,,,,25.647333333333336,,0.1301,0.0,1975Q2
AT,1975-05,1975-05-16 01:05:27.272727264,,,8.584842,1.2068321052631579,,,,,,,,,,,,0.0909,0.0,1975Q2
AT,1975-06,1975-06-14 14:10:54.545454560,,,8.344403,1.2017116190476191,,,,,,,,,,,,0.0775,0.0,1975Q2
AT,1975-07,1975-07-14 19:12:00.000000000,,,8.92855,1.25841424,56.70000000000001,28.431,,,,,,,,25.342000000000002,,0.05050000000000001,0.0,1975Q3
AT,1975-08,1975-08-15 18:17:08.571428576,,,8.815817,1.31817305,,,,,,,,,,,,0.0906,0.0,1975Q3
AT,1975-09,1975-09-14 22:54:32.727272736,,,8.727048,1.3412873181818181,,,,,,,,,,,,0.1184,0.0,1975Q3
AT,1975-10,1975-10-15 02:52:48.000000000,,,7.70723,1.3292628,58.1,29.743,,,,,,,,26.322999999999997,,0.042199999999999994,0.0,1975Q4
AT,1975-11,1975-11-14 19:25:42.857142848,,,7.00069,1.3298273,,,,,,,,,,,,0.1175,0.0,1975Q4
AT,1975-12,1975-12-15 15:39:07.826086944,,,6.764514,1.3431532857142858,,,,,,,,,,,,0.0443,0.0,1975Q4
AT,1976-01,1976-01-14 19:00:00.000000000,,,7.26007,1.3359947142857143,58.20000000000001,30.417999999999996,,,,,,,,26.704333333333334,,0.06010000000000001,0.0,1976Q1
AT,1976-02,1976-02-13 20:34:17.142857152,,,6.730956,1.32736455,,,,,,,,,,,,0.0537,0.0,1976Q1
AT,1976-03,1976-03-15 15:39:07.826086944,,,6.915289,1.3336961304347827,,,,,,,,,,,,0.1046,0.0,1976Q1
AT,1976-04,1976-04-14 19:00:00.000000000,,,7.031745,1.319721909090909,59.5,31.886,,,,,,,,27.561000000000003,,0.1239,0.0,1976Q2
AT,1976-05,1976-05-15 13:05:27.272727264,,,6.767297,1.33103625,,,,,,,,,,,,0.0472,0.0,1976Q2
AT,1976-06,1976-06-15 07:38:10.909090912,,,6.295663,1.3389438095238095,,,,,,,,,,,,0.0275,0.0,1976Q2
AT,1976-07,1976-07-14 19:00:00.000000000,,,5.796916,1.3313157916666667,60.6,33.366,,,,,,,,28.83666666666667,,0.056799999999999996,0.0,1976Q3
AT,1976-08,1976-08-15 07:18:15.652173920,,,6.085116,1.304460590909091,,,,,,,,,,,,0.0693,0.0,1976Q3
AT,1976-09,1976-09-15 16:21:49.090909088,,,5.997945,1.2826241818181818,,,,,,,,,,,,0.0347,0.0,1976Q3
AT,1976-10,1976-10-14 11:28:41.739130432,,,6.033867,1.254128043478261,64.0,36.189,,,,,,,,31.05966666666667,,0.0443,0.0,1976Q4
AT,1976-11,1976-11-14 22:54:32.727272736,,,5.738513,1.244346238095238,,,,,,,,,,,,0.0298,0.0,1976Q4
AT,1976-12,1976-12-16 08:20:52.173913056,,,5.815818,1.2289951304347826,,,,,,,,,,,,0.0286,0.0,1976Q4
AT,1977-01,1977-01-13 20:09:36.000000000,,,5.936555000000001,1.2338991428571429,63.1,36.705,,,,,,,,30.971999999999998,,0.0396,0.0,1977Q1
AT,1977-02,1977-02-13 21:36:00.000000000,,,6.008123,1.24124505,,,,,,,,,,,,0.0516,0.0,1977Q1
AT,1977-03,1977-03-16 00:00:00.000000000,,,5.668048,1.2337412173913045,,,,,,,,,,,,0.0312,0.0,1977Q1
AT,1977-04,1977-04-14 11:28:41.739130432,,,5.231387,1.2247987619047618,64.7,38.726,,,,,,,,32.412,,0.0282,0.0,1977Q2
AT,1977-05,1977-05-15 07:18:15.652173920,,,5.533214,1.2188897368421052,,,,,,,,,,,,0.0514,0.0,1977Q2
AT,1977-06,1977-06-15 16:21:49.090909088,,,5.899958,1.2169960909090909,,,,,,,,,,,,0.1246,0.0,1977Q2
AT,1977-07,1977-07-14 11:28:41.739130432,,,6.087794,1.1812355714285714,65.2,39.815,,,,,,,,33.013333333333335,,0.0973,0.0,1977Q3
AT,1977-08,1977-08-15 15:39:07.826086944,,,5.450934,1.1939605,,,,,,,,,,,,0.0822,0.0,1977Q3
AT,1977-09,1977-09-16 01:05:27.272727264,,,5.148539,1.2025037272727273,,,,,,,,,,,,0.1436,0.0,1977Q3
AT,1977-10,1977-10-14 08:00:00.000000000,,,5.226833,1.1804761428571429,66.5,41.569,,,,,,,,34.86266666666666,,0.1293,0.0,1977Q4
AT,1977-11,1977-11-15 07:38:10.909090912,,,4.837097,1.1610691,,,,,,,,,,,,0.1368,0.0,1977Q4
AT,1977-12,1977-12-16 16:41:44.347826080,,,4.616903,1.1205445238095237,,,,,,,,,,,,0.1126,0.0,1977Q4
AT,1978-01,1978-01-14 03:50:24.000000000,,,3.961376,1.1038851363636364,66.7,42.266,,,,,,,,35.602666666666664,,0.0886,0.0,1978Q1
AT,1978-02,1978-02-14 07:12:00.000000000,,,3.842469,1.08356105,,,,,,,,,,,,0.1408,0.0,1978Q1
AT,1978-03,1978-03-16 08:20:52.173913056,,,3.831391,1.0642153333333333,,,,,,,,,,,,0.0809,0.0,1978Q1
AT,1978-04,1978-04-13 14:36:31.304347840,,,3.9196760000000004,1.0662622631578949,68.3,43.93800000000001,,,,,,,,36.541,,0.0803,0.0,1978Q2
AT,1978-05,1978-05-15 15:39:07.826086944,,,3.813159,1.1008308,,,,,,,,,,,,0.076,0.0,1978Q2
AT,1978-06,1978-06-16 01:05:27.272727264,,,3.210591,1.0885660454545454,,,,,,,,,,,,0.0681,0.0,1978Q2
AT,1978-07,1978-07-14 08:00:00.000000000,,,3.010374,1.0752554,69.9,45.638,,,,,,,,38.314,,0.2382,0.0,1978Q3
AT,1978-08,1978-08-16 00:00:00.000000000,,,3.571414,1.0487549047619047,,,,,,,,,,,,0.1322,0.0,1978Q3
AT,1978-09,1978-09-15 18:17:08.571428576,,,3.389841,1.0355370476190475,,,,,,,,,,,,0.1015,0.0,1978Q3
AT,1978-10,1978-10-14 03:50:24.000000000,,,3.092795,0.9764872272727273,72.4,47.826,,,,,,,,40.62633333333333,,0.1273,0.0,1978Q4
AT,1978-11,1978-11-15 16:21:49.090909088,,,3.67234,1.0125479047619048,,,,,,,,,,,,0.0697,0.0,1978Q4
AT,1978-12,1978-12-15 18:17:08.571428576,,,3.661972,1.0010775789473685,,,,,,,,,,,,0.0622,0.0,1978Q4
AT,1979-01,1979-01-14 11:31:12.000000000,,,3.531573,0.9830748181818181,72.3,48.922,,,,,,,,40.75133333333333,,0.0846,0.0,1979Q1
AT,1979-02,1979-02-14 16:48:00.000000000,,,3.607788,0.9880051,,,,,,,,,,,,0.0705,0.0,1979Q1
AT,1979-03,1979-03-16 01:05:27.272727296,,,3.50555,0.9909022727272727,,,,,,,,,,,,0.0574,0.0,1979Q1
AT,1979-04,1979-04-13 11:00:00.000000000,,,3.311856,1.0101622631578946,74.0,51.072,,,,,,,,42.28666666666667,,0.0687,0.0,1979Q2
AT,1979-05,1979-05-16 00:00:00.000000000,,,3.122108,1.0202987142857143,,,,,,,,,,,,0.0647,0.0,1979Q2
AT,1979-06,1979-06-15 18:17:08.571428544,,,3.20218,1.0083532,,,,,,,,,,,,0.044,0.0,1979Q2
AT,1979-07,1979-07-14 03:50:24.000000000,,,3.92694,0.9733033181818183,74.8,52.716,,,,,,,,44.33766666666667,,0.0779,0.0,1979Q3
AT,1979-08,1979-08-16 08:20:52.173913024,,,3.266803,0.9715336521739131,,,,,,,,,,,,0.0529,0.0,1979Q3
AT,1979-09,1979-09-14 19:25:42.857142848,,,3.73405,0.9426035,,,,,,,,,,,,0.0716,0.0,1979Q3
AT,1979-10,1979-10-14 11:31:12.000000000,,,4.090895,0.9339188799999999,77.3,55.69,,,,,,,,46.559,,0.10459999999999998,0.0,1979Q4
AT,1979-11,1979-11-16 01:05:27.272727296,,,4.450508,0.9275533636363636,,,,,,,,,,,,0.0632,0.0,1979Q4
AT,1979-12,1979-12-15 13:05:27.272727296,,,4.710173,0.9074616111111111,,,,,,,,,,,,0.053,0.0,1979Q4
AT,1980-01,1980-01-14 19:12:00.000000000,,,5.02693,0.9000196363636364,77.3,56.83599999999999,,,,,,,,45.520999999999994,,0.0546,0.0,1980Q1
AT,1980-02,1980-02-15 18:17:08.571428544,,,5.357169,0.9098287619047619,,,,,,,,,,,,0.0586,0.0,1980Q1
AT,1980-03,1980-03-15 13:05:27.272727296,,,5.525841,0.961859380952381,,,,,,,,,,,,0.0472,0.0,1980Q1
AT,1980-04,1980-04-14 03:00:00.000000000,,,5.877154999999999,0.9760286363636365,78.9,59.059,,,,,,,,48.541666666666664,,0.0412,0.0,1980Q2
AT,1980-05,1980-05-16 01:05:27.272727296,,,6.411428,0.9286252631578947,,,,,,,,,,,,0.0353,0.0,1980Q2
AT,1980-06,1980-06-14 14:10:54.545454528,,,7.092231,0.9146215238095239,,,,,,,,,,,,0.0397,0.0,1980Q2
AT,1980-07,1980-07-14 19:12:00.000000000,,,6.590533,0.90201504,80.2,61.141,,,,,,,,49.47833333333333,,0.0359,0.0,1980Q3
AT,1980-08,1980-08-15 18:17:08.571428544,,,7.293508,0.9213873333333333,,,,,,,,,,,,0.0225,0.0,1980Q3
AT,1980-09,1980-09-14 22:54:32.727272704,,,6.935916,0.9205655909090908,,,,,,,,,,,,0.0663,0.0,1980Q3
AT,1980-10,1980-10-15 02:52:48.000000000,,,6.724906,0.9456917199999999,81.2,62.856,,,,,,,,49.34166666666667,,0.06,0.0,1980Q4
AT,1980-11,1980-11-14 19:25:42.857142848,,,6.347793,0.98860495,,,,,,,,,,,,0.1348,0.0,1980Q4
AT,1980-12,1980-12-15 15:39:07.826086976,,,6.660841,1.01696515,,,,,,,,,,,,0.1159,0.0,1980Q4
AT,1981-01,1981-01-14 19:00:00.000000000,,,7.008563,1.032983380952381,81.9,64.159,,,,,,,,49.177,,0.1244,1.0,1981Q1
AT,1981-02,1981-02-13 20:34:17.142857152,,,6.694858,1.1031008500000001,,,,,,,,,,,,0.2425,1.0,1981Q1
AT,1981-03,1981-03-15 07:18:15.652173888,,,7.179061,1.0839649090909091,,,,,,,,,,,,0.26,1.0,1981Q1
AT,1981-04,1981-04-14 11:00:00.000000000,,,7.401165,1.1075336363636363,83.3,66.386,,,,,,,,48.699000000000005,,0.09300000000000001,1.0,1981Q2
AT,1981-05,1981-05-15 18:17:08.571428544,,,6.778227,1.1783044210526317,,,,,,,,,,,,0.2634,1.0,1981Q2
AT,1981-06,1981-06-14 22:54:32.727272704,,,6.291375,1.2193544285714286,,,,,,,,,,,,0.2532,1.0,1981Q2
AT,1981-07,1981-07-15 02:52:48.000000000,,,6.512753,1.24694316,83.6,67.665,,,,,,,,49.797,,0.20210000000000003,1.0,1981Q3
AT,1981-08,1981-08-15 13:05:27.272727296,,,6.388205,1.2763607142857143,,,,,,,,,,,,0.2363,1.0,1981Q3
AT,1981-09,1981-09-15 07:38:10.909090880,,,6.896564,1.202256090909091,,,,,,,,,,,,0.3276,1.0,1981Q3
AT,1981-10,1981-10-14 19:00:00.000000000,,,7.201292,1.149380875,84.9,69.96,,,,,,,,51.625,,0.2705,1.0,1981Q4
AT,1981-11,1981-11-14 14:10:54.545454528,,,6.95015,1.1347429523809525,,,,,,,,,,,,0.3514,1.0,1981Q4
AT,1981-12,1981-12-16 00:00:00.000000000,,,6.407143,1.1502395714285716,,,,,,,,,,,,0.3464,1.0,1981Q4
AT,1982-01,1982-01-14 11:28:41.739130432,,,6.150147,1.1667529,84.3,70.817,,,,,,,,50.845333333333336,,0.4273,1.0,1982Q1
AT,1982-02,1982-02-13 12:00:00.000000000,,,5.957164,1.20654185,,,,,,,,,,,,0.3476,1.0,1982Q1
AT,1982-03,1982-03-15 15:39:07.826086976,,,5.988968,1.2136904347826087,,,,,,,,,,,,0.3961,1.0,1982Q1
AT,1982-04,1982-04-14 19:00:00.000000000,,,5.794833999999999,1.2240252727272727,84.4,72.203,,,,,,,,51.12866666666667,,0.256,1.0,1982Q2
AT,1982-05,1982-05-15 13:05:27.272727296,,,6.034479,1.182029,,,,,,,,,,,,0.2777,1.0,1982Q2
AT,1982-06,1982-06-15 07:38:10.909090880,,,5.91899,1.2435807727272727,,,,,,,,,,,,0.299,1.0,1982Q2
AT,1982-07,1982-07-14 19:00:00.000000000,,,5.495371,1.2603436666666668,83.9,73.08,,,,,,,,51.066,,0.1343,1.0,1982Q3
AT,1982-08,1982-08-15 07:18:15.652173888,,,5.080834,1.2663571818181818,,,,,,,,,,,,0.1757,1.0,1982Q3
AT,1982-09,1982-09-15 16:21:49.090909120,,,4.915502,1.2777783636363635,,,,,,,,,,,,0.2499,1.0,1982Q3
AT,1982-10,1982-10-14 11:28:41.739130432,,,4.580146,1.2912223043478261,84.0,74.303,,,,,,,,52.48466666666667,,0.2645,1.0,1982Q4
AT,1982-11,1982-11-14 22:54:32.727272704,,,4.740059,1.3037671363636365,,,,,,,,,,,,0.1535,1.0,1982Q4
AT,1982-12,1982-12-16 08:20:52.173913024,,,4.725624,1.2361399545454546,,,,,,,,,,,,0.2551,1.0,1982Q4
AT,1983-01,1983-01-14 08:00:00.000000000,,,4.063219,1.218671380952381,82.0,73.585,,,,,,,,51.395999999999994,,0.2582,1.0,1983Q1
AT,1983-02,1983-02-13 21:36:00.000000000,,,4.122926,1.23945325,,,,,,,,,,,,0.1506,1.0,1983Q1
AT,1983-03,1983-03-16 00:00:00.000000000,,,3.494441,1.2305657272727273,,,,,,,,,,,,0.3119,1.0,1983Q1
AT,1983-04,1983-04-14 11:28:41.739130432,,,2.96078,1.2465494736842104,82.1,74.743,,,,,,,,51.22966666666667,,0.2759,1.0,1983Q2
AT,1983-05,1983-05-15 07:18:15.652173888,,,2.512962,1.26256325,,,,,,,,,,,,0.1108,0.0,1983Q2
AT,1983-06,1983-06-15 16:21:49.090909120,,,2.500012,1.304758090909091,,,,,,,,,,,,0.1189,0.0,1983Q2
AT,1983-07,1983-07-14 11:28:41.739130432,,,2.787949,1.320291391304348,81.7,75.624,,,,,,,,51.03066666666666,,0.0779,0.0,1983Q3
AT,1983-08,1983-08-15 15:39:07.826086976,,,3.22343,1.3650959999999999,,,,,,,,,,,,0.0621,0.0,1983Q3
AT,1983-09,1983-09-16 01:05:27.272727296,,,3.294271,1.3628634545454545,,,,,,,,,,,,0.0641,0.0,1983Q3
AT,1983-10,1983-10-14 08:00:00.000000000,,,3.57664,1.3296360952380952,82.2,77.422,,,,,,,,51.39366666666666,,0.11520000000000001,0.0,1983Q4
AT,1983-11,1983-11-15 07:38:10.909090880,,,3.722628,1.3720797727272727,,,,,,,,,,,,0.056,0.0,1983Q4
AT,1983-12,1983-12-16 01:05:27.272727296,,,3.784571,1.4072056190476192,,,,,,,,,,,,0.0855,0.0,1983Q4
AT,1984-01,1984-01-14 03:50:24.000000000,,,5.639906,1.4376175,79.9,76.587,,,,,,,,51.236999999999995,,0.09300000000000001,0.0,1984Q1
AT,1984-02,1984-02-15 00:00:00.000000000,,,5.687542,1.3858709999999999,,,,,,,,,,,,0.0611,0.0,1984Q1
AT,1984-03,1984-03-16 01:05:27.272727296,,,5.818943,1.3280960454545454,,,,,,,,,,,,0.0769,0.0,1984Q1
AT,1984-04,1984-04-13 11:00:00.000000000,,,5.895012,1.3504141578947368,81.0,78.481,,,,,,,,51.34866666666667,,0.0371,0.0,1984Q2
AT,1984-05,1984-05-16 00:00:00.000000000,,,5.912008,1.4047486666666666,,,,,,,,,,,,0.0445,0.0,1984Q2
AT,1984-06,1984-06-15 18:17:08.571428544,,,6.312737,1.39735315,,,,,,,,,,,,0.0536,0.0,1984Q2
AT,1984-07,1984-07-14 03:50:24.000000000,,,5.567442,1.4515740454545456,81.8,80.07,,,,,,,,51.11066666666667,,0.0419,0.0,1984Q3
AT,1984-08,1984-08-16 08:20:52.173913024,,,5.961673,1.4732363913043478,,,,,,,,,,,,0.0283,0.0,1984Q3
AT,1984-09,1984-09-14 19:25:42.857142848,,,5.598894,1.5437341500000001,,,,,,,,,,,,0.1699,0.0,1984Q3
